lesson,type,promptEN,promptTE,A,B,C,D,correct,feedbackEN,feedbackTE
36,mcq,He finished his work. He ____ stay late. (No Necessity),అతను తన పనిని పూర్తి చేశాడు. అతను ఆలస్యంగా ____. (అవసరం లేదు),mustn't,doesn't have to,shouldn't,can't,B,Doesn't have to' means 'it is not necessary' for 'he/she/it'.,Doesn't have to' అంటే 'he/she/it' కోసం 'అది అవసరం లేదు' అని అర్థం.
36,mcq,(CONTRAST) You ____ smoke here. It's forbidden. (Prohibition),(CONTRAST) మీరు ఇక్కడ ____. ఇది నిషిద్ధం. (నిషేధం),mustn't,don't have to,shouldn't,can't,A,L19 (Must): 'Mustn't' means 'do not do this'. 'Don't have to' means 'it's not necessary'.,L19 (Must): 'Mustn't' అంటే 'ఇది చేయవద్దు'. 'Don't have to' అంటే 'ఇది అవసరం లేదు'.
36,mcq,(CONTRAST) You ____ come if you're busy. (No Necessity),(CONTRAST) మీరు బిజీగా ఉంటే ____. (అవసరం లేదు),mustn't,don't have to,shouldn't,won't,B,L36: 'Don't have to' means there is no obligation to come.,L36: 'Don't have to' అంటే రావాల్సిన బాధ్యత లేదు అని అర్థం.
36,mcq,____ you ____ get up early tomorrow? (Question),____ మీరు రేపు ముందుగా లేవాలా? (ప్రశ్న),Do / have to,Does / have to,Are / have to,Must / have to,A,The question form is 'Do' + Subject + 'have to' + V1.,ప్రశ్న రూపం 'Do' + Subject + 'have to' + V1.
36,mcq,____ she ____ work on weekends? (Question),____ ఆమె వారాంతాల్లో పనిచేయాలా? (ప్రశ్న),Do / has to,Does / has to,Does / have to,Must / has to,C,The question form is 'Does' + Subject + 'have to' + V1. (Use 'have' after 'does').,ప్రశ్న రూపం 'Does' + Subject + 'have to' + V1. ('does' తర్వాత 'have' ఉపయోగించండి).
36,mcq,What ____ I ____ do? (Question),నేను ఏమి ____? (ప్రశ్న),do / have to,does / have to,am / have to,must / have to,A,WH-word + 'do' + Subject + 'have to' + V1.,WH-word + 'do' + Subject + 'have to' + V1.
36,mcq,Choose the correct sentence.,సరైన వాక్యాన్ని ఎంచుకోండి.,He have to go.,He has to goes.,He has to go.,He must to go.,C,Correct structure: 'has to' + V1 ('go').,సరైన నిర్మాణం: 'has to' + V1 ('go').
36,mcq,Choose the correct sentence.,సరైన వాక్యాన్ని ఎంచుకోండి.,They doesn't have to pay.,They don't have to pay.,They don't has to pay.,They haven't to pay.,B,Correct structure: 'don't have to' + V1 ('pay').,సరైన నిర్మాణం: 'don't have to' + V1 ('pay').
36,mcq,Choose the incorrect sentence.,తప్పు వాక్యాన్ని ఎంచుకోండి.,Do you have to leave?,Does he have to leave?,Do she have to leave?,Do they have to leave?,C,"Incorrect. For 'she', we must use 'Does'. ('Does she have to...?')","తప్పు. 'she' కోసం, మనం 'Does' ఉపయోగించాలి. ('Does she have to...?')"
36,mcq,Choose the incorrect sentence.,తప్పు వాక్యాన్ని ఎంచుకోండి.,She has to study.,She doesn't have to study.,Does she have to study?,Does she has to study?,D,"Incorrect. After 'Does', we must use the V1 form 'have'.","తప్పు. 'Does' తర్వాత, మనం తప్పనిసరిగా V1 రూపం 'have' ఉపయోగించాలి."
36,mcq,"Tomorrow, I ____ get up early for my flight. (Future Necessity)","రేపు, నా ఫ్లైట్ కోసం నేను ముందుగా లేవాలి ____. (భవిష్యత్ అవసరం)",have to,had to,will have to,must,C,Will have to' + V1 is used for future necessity/obligation.,Will have to' + V1 భవిష్యత్ అవసరం/బాధ్యత కోసం ఉపయోగించబడుతుంది.
36,mcq,"Next week, she ____ give a presentation. (Future Obligation)","వచ్చే వారం, ఆమె ఒక ప్రెజెంటేషన్ ఇవ్వాలి ____. (భవిష్యత్ బాధ్యత)",has to,had to,will have to,must,C,Will have to' is used for all subjects in the future.,Will have to' భవిష్యత్తులో అన్ని సబ్జక్ట్‌ల కోసం ఉపయోగించబడుతుంది.
36,mcq,You ____ pay the bill next month.,మీరు వచ్చే నెలలో బిల్లు చెల్లించాలి ____.,have to,had to,will have to,should,C,Future necessity.,భవిష్యత్ అవసరం.
36,mcq,"If you fail, you ____ take the test again.","మీరు ఫెయిల్ అయితే, మీరు మళ్లీ పరీక్ష రాయాలి ____.",have to,had to,will have to,can,C,Future necessity resulting from a possible future event.,సాధ్యమయ్యే భవిష్యత్ సంఘటన నుండి ఉత్పన్నమయ్యే భవిష్యత్ అవసరం.
36,mcq,"I finished the project early, so I ____ work this weekend. (Future - No Necessity)","నేను ప్రాజెక్ట్‌ను ముందుగానే పూర్తి చేశాను, కాబట్టి నేను ఈ వారాంతంలో పని ____. (భవిష్యత్తు - అవసరం లేదు)",don't have to,won't have to,mustn't,shouldn't,B,Won't have to' means 'it will not be necessary'.,Won't have to' అంటే 'అది అవసరం ఉండదు' అని అర్థం.
36,mcq,"She got the job, so she ____ look for one anymore. (Future - No Necessity)","ఆమెకు ఉద్యోగం వచ్చింది, కాబట్టి ఆమె ఇకపై ____ వెతకాల్సిన అవసరం లేదు. (భవిష్యత్తు - అవసరం లేదు)",doesn't have to,didn't have to,won't have to,mustn't,C,Won't have to' expresses the lack of future necessity.,Won't have to' భవిష్యత్ అవసరం లేకపోవడాన్ని వ్యక్తీకరిస్తుంది.
36,mcq,____ you ____ move to a new city for the job? (Future Question),____ ఉద్యోగం కోసం మీరు కొత్త నగరానికి మారాలా? (భవిష్యత్ ప్రశ్న),Do / have to,Will / have to,Must / have to,Are / have to,B,The future question form is 'Will' + Subject + 'have to' + V1.,భవిష్యత్ ప్రశ్న రూపం 'Will' + Subject + 'have to' + V1.
36,mcq,What ____ we ____ bring to the party? (Future Question),పార్టీకి మనం ఏమి ____ తీసుకురావాలి? (భవిష్యత్ ప్రశ్న),do / have to,will / have to,must / have to,should / have to,B,WH-word + 'will' + Subject + 'have to' + V1.,WH-word + 'will' + Subject + 'have to' + V1.
36,mcq,Choose the correct sentence.,సరైన వాక్యాన్ని ఎంచుకోండి.,He will has to come.,He will have to come.,He will have come.,He will must come.,B,Correct structure: 'will have to' + V1 ('come').,సరైన నిర్మాణం: 'will have to' + V1 ('come').
36,mcq,Choose the correct sentence.,సరైన వాక్యాన్ని ఎంచుకోండి.,She won't have to leaving.,She won't have leaving.,She won't has to leave.,She won't have to leave.,D,Correct structure: 'won't have to' + V1 ('leave').,సరైన నిర్మాణం: 'won't have to' + V1 ('leave').
36,mcq,Choose the incorrect sentence.,తప్పు వాక్యాన్ని ఎంచుకోండి.,Will I have to pay?,Will she have to pay?,Will they have to pay?,Will he has to pay?,D,"Incorrect. Always use 'have to' after 'will', never 'has to'.","తప్పు. 'will' తర్వాత ఎల్లప్పుడూ 'have to' ఉపయోగించండి, 'has to' ఎప్పుడూ ఉపయోగించవద్దు."
36,mcq,Choose the incorrect sentence.,తప్పు వాక్యాన్ని ఎంచుకోండి.,I won't have to work.,He won't have to work.,She won't has to work.,They won't have to work.,C,Incorrect. Always use 'won't have to'.,తప్పు. ఎల్లప్పుడూ 'won't have to' ఉపయోగించండి.
